id,year,state_name,state_code,district_name,district_code,irrigated_area_type,area_classification,area_sub_classification,irrigated_area,old_district_name,year_start,previous_year_area,historical_avg_area,area_change,area_change_pct
113712,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,4987.0,Adilabad,2014,,,,
113718,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,4920.0,Adilabad,2014,4987.0,4987.0,-67.0,-1.3434930820132343
120924,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,4930.0,Adilabad,2015,4920.0,4953.5,10.0,0.20325203252032523
120930,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,4773.0,Adilabad,2015,4930.0,4945.666666666667,-157.0,-3.184584178498986
128136,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,48726.0,Adilabad,2016,4773.0,4902.5,43953.0,920.8673790069138
128142,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,16567.0,Adilabad,2016,48726.0,13667.2,-32159.0,-65.99967163321429
135636,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,56054.0,Adilabad,2017,16567.0,14150.5,39487.0,238.34731695539327
135642,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,56054.0,Adilabad,2017,56054.0,20136.714285714286,0.0,0.0
143196,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,40977.0,Adilabad,2018,56054.0,24626.375,-15077.0,-26.897277625147183
143202,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,40977.0,Adilabad,2018,40977.0,26443.11111111111,0.0,0.0
150828,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,55287.0,Adilabad,2019,40977.0,27896.5,14310.0,34.9220294311443
150834,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,22372.0,Adilabad,2019,55287.0,30386.545454545456,-32915.0,-59.534791180566856
158592,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,49769.0,Adilabad,2020,22372.0,29718.666666666668,27397.0,122.46111210441623
158598,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,49769.0,Adilabad,2020,49769.0,31261.0,0.0,0.0
164184,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,55728.0,Adilabad,2021,49769.0,32583.0,5959.0,11.973316723261467
164190,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,37895.0,Adilabad,2021,55728.0,34126.0,-17833.0,-32.00007177720356
170748,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Government,17315.0,Adilabad,2022,37895.0,34361.5625,-20580.0,-54.307956194748655
170754,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Government,10112.0,Adilabad,2022,17315.0,33358.82352941176,-7203.0,-41.599768986427954
113713,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2014,,,,
113719,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2014,39436.0,39436.0,0.0,0.0
120925,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2015,39436.0,39436.0,0.0,0.0
120931,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2015,39436.0,39436.0,0.0,0.0
128137,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2016,39436.0,39436.0,0.0,0.0
128143,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2016,39436.0,39436.0,0.0,0.0
135637,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2017,39436.0,39436.0,0.0,0.0
135643,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2017,39436.0,39436.0,0.0,0.0
143197,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2018,39436.0,39436.0,0.0,0.0
143203,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2018,39436.0,39436.0,0.0,0.0
150829,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2019,39436.0,39436.0,0.0,0.0
150835,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2019,39436.0,39436.0,0.0,0.0
158593,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2020,39436.0,39436.0,0.0,0.0
158599,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2020,39436.0,39436.0,0.0,0.0
164185,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2021,39436.0,39436.0,0.0,0.0
164191,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2021,39436.0,39436.0,0.0,0.0
170749,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Canal,Private,39436.0,Adilabad,2022,39436.0,39436.0,0.0,0.0
170755,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Canal,Private,39436.0,Adilabad,2022,39436.0,39436.0,0.0,0.0
113714,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,2615.0,Adilabad,2014,,,,
113720,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,1937.0,Adilabad,2014,2615.0,2615.0,-678.0,-25.927342256214146
120926,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,3270.0,Adilabad,2015,1937.0,2276.0,1333.0,68.81775942178626
120932,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,1542.0,Adilabad,2015,3270.0,2607.3333333333335,-1728.0,-52.84403669724771
128138,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,8137.0,Adilabad,2016,1542.0,2341.0,6595.0,427.6913099870298
128144,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,8137.0,Adilabad,2016,8137.0,3500.2,0.0,0.0
135638,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,3374.0,Adilabad,2017,8137.0,4273.0,-4763.0,-58.535086641268286
135644,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,3374.0,Adilabad,2017,3374.0,4144.571428571428,0.0,0.0
143198,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,3188.0,Adilabad,2018,3374.0,4048.25,-186.0,-5.512744516893894
143204,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,3188.0,Adilabad,2018,3188.0,3952.6666666666665,0.0,0.0
150830,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,78.0,Adilabad,2019,3188.0,3876.2,-3110.0,-97.55332496863237
150836,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,54.0,Adilabad,2019,78.0,3530.909090909091,-24.0,-30.76923076923077
158594,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,118.0,Adilabad,2020,54.0,3241.1666666666665,64.0,118.5185185185185
158600,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,118.0,Adilabad,2020,118.0,3000.923076923077,0.0,0.0
164186,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,12.0,Adilabad,2021,118.0,2795.0,-106.0,-89.83050847457628
164192,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,10.0,Adilabad,2021,12.0,2609.4666666666667,-2.0,-16.666666666666664
170750,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Other Source,Other Source,2013.0,Adilabad,2022,10.0,2447.0,2003.0,20030.0
170756,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Other Source,Other Source,1804.0,Adilabad,2022,2013.0,2421.470588235294,-209.0,-10.382513661202186
113715,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,8673.0,Adilabad,2014,,,,
113721,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,8331.0,Adilabad,2014,8673.0,8673.0,-342.0,-3.943272224143895
120927,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,9042.0,Adilabad,2015,8331.0,8502.0,711.0,8.534389629096147
120933,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,9042.0,Adilabad,2015,9042.0,8682.0,0.0,0.0
128139,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,2025.0,Adilabad,2016,9042.0,8772.0,-7017.0,-77.60451227604513
128145,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,2025.0,Adilabad,2016,2025.0,7422.6,0.0,0.0
135639,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,3668.0,Adilabad,2017,2025.0,6523.0,1643.0,81.1358024691358
135645,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,3668.0,Adilabad,2017,3668.0,6115.142857142857,0.0,0.0
143199,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,4291.0,Adilabad,2018,3668.0,5809.25,623.0,16.984732824427482
143205,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4291.0,Adilabad,2018,4291.0,5640.555555555556,0.0,0.0
150831,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,5955.0,Adilabad,2019,4291.0,5505.6,1664.0,38.77883943136798
150837,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,2977.0,Adilabad,2019,5955.0,5546.454545454545,-2978.0,-50.008396305625524
158595,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,4818.0,Adilabad,2020,2977.0,5332.333333333333,1841.0,61.84077930802822
158601,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4818.0,Adilabad,2020,4818.0,5292.7692307692305,0.0,0.0
164187,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,6316.0,Adilabad,2021,4818.0,5258.857142857143,1498.0,31.091739310917394
164193,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,4042.0,Adilabad,2021,6316.0,5329.333333333333,-2274.0,-36.003799873337556
170751,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Tank,Tank,2135.0,Adilabad,2022,4042.0,5248.875,-1907.0,-47.17961405244928
170757,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Tank,Tank,1680.0,Adilabad,2022,2135.0,5065.705882352941,-455.0,-21.311475409836063
113716,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,17632.0,Adilabad,2014,,,,
113722,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,15447.0,Adilabad,2014,17632.0,17632.0,-2185.0,-12.392241379310345
120928,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,22566.0,Adilabad,2015,15447.0,16539.5,7119.0,46.08661876092445
120934,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,13162.0,Adilabad,2015,22566.0,18548.333333333332,-9404.0,-41.67331383497297
128140,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,96.0,Adilabad,2016,13162.0,17201.75,-13066.0,-99.27062756419997
128146,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,96.0,Adilabad,2016,96.0,13780.6,0.0,0.0
135640,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,299.0,Adilabad,2017,96.0,11499.833333333334,203.0,211.45833333333334
135646,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,299.0,Adilabad,2017,299.0,9899.714285714286,0.0,0.0
143200,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,136.0,Adilabad,2018,299.0,8699.625,-163.0,-54.515050167224075
143206,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,136.0,Adilabad,2018,136.0,7748.111111111111,0.0,0.0
150832,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,1191.0,Adilabad,2019,136.0,6986.9,1055.0,775.7352941176471
150838,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,34.0,Adilabad,2019,1191.0,6460.0,-1157.0,-97.14525608732157
158596,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,4076.0,Adilabad,2020,34.0,5924.5,4042.0,11888.235294117647
158602,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,4076.0,Adilabad,2020,4076.0,5782.307692307692,0.0,0.0
164188,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,4149.0,Adilabad,2021,4076.0,5660.428571428572,73.0,1.7909715407262023
164194,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,1203.0,Adilabad,2021,4149.0,5559.666666666667,-2946.0,-71.00506146059291
170752,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Other Well,8724.0,Adilabad,2022,1203.0,5287.375,7521.0,625.1870324189526
170758,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Other Well,3995.0,Adilabad,2022,8724.0,5489.529411764706,-4729.0,-54.2067858780376
113717,2014-2015,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,77584.0,Adilabad,2014,,,,
113723,2014-2015,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,50776.0,Adilabad,2014,77584.0,77584.0,-26808.0,-34.55351618890493
120929,2015-2016,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,80166.0,Adilabad,2015,50776.0,64180.0,29390.0,57.881676382542935
120935,2015-2016,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,54819.0,Adilabad,2015,80166.0,69508.66666666667,-25347.0,-31.618142354614175
128141,2016-2017,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,9465.0,Adilabad,2016,54819.0,65836.25,-45354.0,-82.7340885459421
128147,2016-2017,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,5300.0,Adilabad,2016,9465.0,54562.0,-4165.0,-44.00422609614369
135641,2017-2018,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,29562.0,Adilabad,2017,5300.0,46351.666666666664,24262.0,457.77358490566036
135647,2017-2018,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,29562.0,Adilabad,2017,29562.0,43953.142857142855,0.0,0.0
143201,2018-2019,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,13466.0,Adilabad,2018,29562.0,42154.25,-16096.0,-54.448278194980034
143207,2018-2019,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,13466.0,Adilabad,2018,13466.0,38966.666666666664,0.0,0.0
150833,2019-2020,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,18007.0,Adilabad,2019,13466.0,36416.6,4541.0,33.72196643398188
150839,2019-2020,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,7203.0,Adilabad,2019,18007.0,34743.0,-10804.0,-59.99888932081968
158597,2020-2021,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,25002.0,Adilabad,2020,7203.0,32448.0,17799.0,247.10537276134943
158603,2020-2021,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,24085.0,Adilabad,2020,25002.0,31875.23076923077,-917.0,-3.667706583473322
164189,2021-2022,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,25441.0,Adilabad,2021,24085.0,31318.785714285714,1356.0,5.630060203446129
164195,2021-2022,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,7901.0,Adilabad,2021,25441.0,30926.933333333334,-17540.0,-68.94383082426006
170753,2022-2023,Telangana,36,Adilabad,501.0,Gross Irrigated Area,Well,Tubewell,81270.0,Adilabad,2022,7901.0,29487.8125,73369.0,928.6039741804835
170759,2022-2023,Telangana,36,Adilabad,501.0,Net Irrigated Area,Well,Tubewell,25746.0,Adilabad,2022,81270.0,32533.823529411766,-55524.0,-68.3204134366925
128148,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,17326.0,Khammam,2016,,,,
128154,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,12689.0,Khammam,2016,17326.0,17326.0,-4637.0,-26.763245988687522
135648,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,38142.0,Khammam,2017,12689.0,15007.5,25453.0,200.59106312554184
135654,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,31016.0,Khammam,2017,38142.0,22719.0,-7126.0,-18.682816842326044
143208,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,34997.0,Khammam,2018,31016.0,24793.25,3981.0,12.83531080732525
143214,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,32433.0,Khammam,2018,34997.0,26834.0,-2564.0,-7.326342257907821
150840,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,40063.0,Khammam,2019,32433.0,27767.166666666668,7630.0,23.52542163845466
150846,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,32141.0,Khammam,2019,40063.0,29523.714285714286,-7922.0,-19.773856176521978
158604,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,51144.0,Khammam,2020,32141.0,29850.875,19003.0,59.12386048971718
158610,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,48076.0,Khammam,2020,51144.0,32216.777777777777,-3068.0,-5.998748631315501
164196,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,53334.0,Khammam,2021,48076.0,33802.7,5258.0,10.93684998751976
164202,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,49067.0,Khammam,2021,53334.0,35578.27272727273,-4267.0,-8.000524993437583
170760,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Government,10589.0,Khammam,2022,49067.0,36702.333333333336,-38478.0,-78.4193042166833
170766,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Government,8761.0,Khammam,2022,10589.0,34693.61538461538,-1828.0,-17.263197657946925
128149,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2016,,,,
128155,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2016,33715.0,33715.0,0.0,0.0
135649,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2017,33715.0,33715.0,0.0,0.0
135655,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2017,33715.0,33715.0,0.0,0.0
143209,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2018,33715.0,33715.0,0.0,0.0
143215,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2018,33715.0,33715.0,0.0,0.0
150841,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2019,33715.0,33715.0,0.0,0.0
150847,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2019,33715.0,33715.0,0.0,0.0
158605,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2020,33715.0,33715.0,0.0,0.0
158611,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2020,33715.0,33715.0,0.0,0.0
164197,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2021,33715.0,33715.0,0.0,0.0
164203,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2021,33715.0,33715.0,0.0,0.0
170761,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Canal,Private,33715.0,Khammam,2022,33715.0,33715.0,0.0,0.0
170767,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Canal,Private,33715.0,Khammam,2022,33715.0,33715.0,0.0,0.0
128150,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,9006.0,Khammam,2016,,,,
128156,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,6754.0,Khammam,2016,9006.0,9006.0,-2252.0,-25.005551854319343
135650,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,1385.0,Khammam,2017,6754.0,7880.0,-5369.0,-79.49363340242819
135656,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,1039.0,Khammam,2017,1385.0,5715.0,-346.0,-24.981949458483754
143210,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,4607.0,Khammam,2018,1039.0,4546.0,3568.0,343.40712223291627
143216,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,3501.0,Khammam,2018,4607.0,4558.2,-1106.0,-24.006945951812458
150842,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,3438.0,Khammam,2019,3501.0,4382.0,-63.0,-1.7994858611825193
150848,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,2132.0,Khammam,2019,3438.0,4247.142857142857,-1306.0,-37.98720186154741
158606,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,3542.0,Khammam,2020,2132.0,3982.75,1410.0,66.13508442776735
158612,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,2337.0,Khammam,2020,3542.0,3933.777777777778,-1205.0,-34.02032749858837
164198,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,3032.0,Khammam,2021,2337.0,3774.1,695.0,29.738981600342317
164204,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,1971.0,Khammam,2021,3032.0,3706.6363636363635,-1061.0,-34.9934036939314
170762,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Other Source,Other Source,5785.0,Khammam,2022,1971.0,3562.0,3814.0,193.505834601725
170768,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Other Source,Other Source,3786.0,Khammam,2022,5785.0,3733.0,-1999.0,-34.55488331892826
128151,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,31863.0,Khammam,2016,,,,
128157,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,28995.0,Khammam,2016,31863.0,31863.0,-2868.0,-9.00103568402222
135651,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,27754.0,Khammam,2017,28995.0,30429.0,-1241.0,-4.280048284186929
135657,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,25534.0,Khammam,2017,27754.0,29537.333333333332,-2220.0,-7.998847013043164
143211,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,30914.0,Khammam,2018,25534.0,28536.5,5380.0,21.069945954413726
143217,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,29059.0,Khammam,2018,30914.0,29012.0,-1855.0,-6.000517564857346
150843,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,23407.0,Khammam,2019,29059.0,29019.833333333332,-5652.0,-19.45008431122888
150849,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,18960.0,Khammam,2019,23407.0,28218.0,-4447.0,-18.998590165335155
158607,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,27364.0,Khammam,2020,18960.0,27060.75,8404.0,44.324894514767934
158613,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,24901.0,Khammam,2020,27364.0,27094.444444444445,-2463.0,-9.000877064756613
164199,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,26767.0,Khammam,2021,24901.0,26875.1,1866.0,7.49367495281314
164205,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,23555.0,Khammam,2021,26767.0,26865.272727272728,-3212.0,-11.999850562259498
170763,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Tank,Tank,56154.0,Khammam,2022,23555.0,26589.416666666668,32599.0,138.39524517087668
170769,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Tank,Tank,46053.0,Khammam,2022,56154.0,28863.615384615383,-10101.0,-17.988032909498877
128152,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,188.0,Khammam,2016,,,,
128158,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,124.0,Khammam,2016,188.0,188.0,-64.0,-34.04255319148936
135652,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Gross Irrigated Area,Well,Other Well,83.0,Khammam,2017,124.0,156.0,-41.0,-33.064516129032256
135658,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Net Irrigated Area,Well,Other Well,58.0,Khammam,2017,83.0,131.66666666666666,-25.0,-30.120481927710845
