id,year,state_name,state_code,district_name,district_code,food_category,crop_type,sub_crop_type,crop_name,crop_code,season,area,old_district_name,year_start,previous_year_area,historical_avg_area,area_change
427193,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2016,,,
452193,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2017,5682.0,5682.0,0.0
477393,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2018,5682.0,5682.0,0.0
502833,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2019,5682.0,5682.0,0.0
528713,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2020,5682.0,5682.0,0.0
547353,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2021,5682.0,5682.0,0.0
569233,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Linseed,1005.0,Rabi,5682.0,Khammam,2022,5682.0,5682.0,0.0
427165,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,5682.0,Khammam,2016,,,
452165,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,5759.0,Khammam,2017,5682.0,5682.0,77.0
477365,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,6594.0,Khammam,2018,5759.0,5720.5,835.0
502805,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,8990.0,Khammam,2019,6594.0,6011.666666666667,2396.0
528685,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,2651.0,Khammam,2020,8990.0,6756.25,-6339.0
547325,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,15013.0,Khammam,2021,2651.0,5935.2,12362.0
569205,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Maize,104.0,Kharif,15356.0,Khammam,2022,15013.0,7448.166666666667,343.0
427188,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2016,,,
452188,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2017,1.0,1.0,0.0
477388,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2018,1.0,1.0,0.0
502828,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2019,1.0,1.0,0.0
528708,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2020,1.0,1.0,0.0
547348,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2021,1.0,1.0,0.0
569228,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Mesta,1103.0,Kharif,1.0,Khammam,2022,1.0,1.0,0.0
427166,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2016,,,
427167,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2016,1.0,1.0,0.0
427168,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2016,1.0,1.0,31.0
452166,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2017,32.0,11.333333333333334,-31.0
452167,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2017,1.0,8.75,0.0
452168,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2017,1.0,7.2,31.0
477366,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2018,32.0,11.333333333333334,-31.0
477367,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2018,1.0,9.857142857142858,0.0
477368,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2018,1.0,8.75,31.0
502806,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2019,32.0,11.333333333333334,-31.0
502807,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2019,1.0,10.3,0.0
502808,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2019,1.0,9.454545454545455,31.0
528686,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2020,32.0,11.333333333333334,-31.0
528687,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2020,1.0,10.538461538461538,0.0
528688,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2020,1.0,9.857142857142858,31.0
547326,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2021,32.0,11.333333333333334,-31.0
547327,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2021,1.0,10.6875,0.0
547328,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2021,1.0,10.117647058823529,31.0
569206,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Kharif,1.0,Khammam,2022,32.0,11.333333333333334,-31.0
569207,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Rabi,1.0,Khammam,2022,1.0,10.789473684210526,0.0
569208,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Other Cereals and Millets,188.0,Summer,32.0,Khammam,2022,1.0,10.3,31.0
427189,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2016,,,
452189,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2017,32.0,32.0,0.0
477389,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2018,32.0,32.0,0.0
502829,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2019,32.0,32.0,0.0
528709,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2020,32.0,32.0,0.0
547349,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2021,32.0,32.0,0.0
569229,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Other Fibres,1188.0,Kharif,32.0,Khammam,2022,32.0,32.0,0.0
427175,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2016,,,
452175,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2017,32.0,32.0,0.0
477375,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2018,32.0,32.0,0.0
502815,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2019,32.0,32.0,0.0
528695,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2020,32.0,32.0,0.0
547335,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2021,32.0,32.0,0.0
569215,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Other Food Crops,Other Food Crops,Other Food Crops,801.0,Kharif,32.0,Khammam,2022,32.0,32.0,0.0
427199,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,32.0,Khammam,2016,,,
452199,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,377.0,Khammam,2017,32.0,32.0,345.0
477399,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,981.0,Khammam,2018,377.0,204.5,604.0
502839,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,1852.0,Khammam,2019,981.0,463.3333333333333,871.0
528719,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,1767.0,Khammam,2020,1852.0,810.5,-85.0
547359,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,786.0,Khammam,2021,1767.0,1001.8,-981.0
569239,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Other Non Food Crops,Other Non Food Crops,Other Non Food Crops,1888.0,Kharif,8817.0,Khammam,2022,786.0,965.8333333333334,8031.0
427194,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,8446.0,Khammam,2016,,,
452194,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,8914.0,Khammam,2017,8446.0,8446.0,468.0
477394,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,10637.0,Khammam,2018,8914.0,8680.0,1723.0
502834,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,11812.0,Khammam,2019,10637.0,9332.333333333334,1175.0
528714,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,12058.0,Khammam,2020,11812.0,9952.25,246.0
547354,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,15064.0,Khammam,2021,12058.0,10373.4,3006.0
569234,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Other Oilseeds,1088.0,Kharif,15691.0,Khammam,2022,15064.0,11155.166666666666,627.0
427183,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2016,,,
452183,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2017,0.0,0.0,0.0
477383,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2018,0.0,0.0,0.0
502823,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2019,0.0,0.0,0.0
528703,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2020,0.0,0.0,0.0
547343,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2021,0.0,0.0,0.0
569223,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,"Drugs, Narcotics and plantation Crop","Drugs, Narcotics and plantation Crop",Other Plantation Crops,1588.0,Kharif,0.0,Khammam,2022,0.0,0.0,0.0
427178,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Khammam,2016,,,
427179,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,99.0,Khammam,2016,0.0,0.0,99.0
427180,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2016,99.0,49.5,-93.0
452178,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Khammam,2017,6.0,35.0,-6.0
452179,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,21.0,Khammam,2017,0.0,26.25,21.0
452180,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2017,21.0,25.2,-15.0
477378,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Khammam,2018,6.0,22.0,-6.0
477379,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,41.0,Khammam,2018,0.0,18.857142857142858,41.0
477380,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2018,41.0,21.625,-35.0
502818,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Khammam,2019,6.0,19.88888888888889,-6.0
502819,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,321.0,Khammam,2019,0.0,17.9,321.0
502820,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2019,321.0,45.45454545454545,-315.0
528698,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,0.0,Khammam,2020,6.0,42.166666666666664,-6.0
528699,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,166.0,Khammam,2020,0.0,38.92307692307692,166.0
528700,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2020,166.0,48.0,-160.0
547338,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,139.0,Khammam,2021,6.0,45.2,133.0
547339,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,1049.0,Khammam,2021,139.0,51.0625,910.0
547340,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2021,1049.0,109.76470588235294,-1043.0
569218,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Kharif,42.0,Khammam,2022,6.0,104.0,36.0
569219,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Rabi,140.0,Khammam,2022,42.0,100.73684210526316,98.0
569220,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Pulses,Pulses,Other Pulses,288.0,Summer,6.0,Khammam,2022,140.0,102.7,-134.0
427169,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2016,,,
452169,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2017,6.0,6.0,0.0
477369,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2018,6.0,6.0,0.0
502809,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2019,6.0,6.0,0.0
528689,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2020,6.0,6.0,0.0
547329,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2021,6.0,6.0,0.0
569209,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Ragi,105.0,Kharif,6.0,Khammam,2022,6.0,6.0,0.0
427195,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2016,,,
452195,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2017,1.0,1.0,0.0
477395,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2018,1.0,1.0,0.0
502835,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2019,1.0,1.0,0.0
528715,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2020,1.0,1.0,0.0
547355,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2021,1.0,1.0,0.0
569235,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Oilseeds,Oilseeds,Rapeseed and Mustard,1004.0,Rabi,1.0,Khammam,2022,1.0,1.0,0.0
427170,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,38264.0,Khammam,2016,,,
427171,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2016,38264.0,38264.0,21379.0
427172,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,7531.0,Khammam,2016,59643.0,48953.5,-52112.0
427173,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2016,7531.0,35146.0,-7522.0
452170,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,39420.0,Khammam,2017,9.0,26361.75,39411.0
452171,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2017,39420.0,28973.4,20223.0
452172,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,7601.0,Khammam,2017,59643.0,34085.0,-52042.0
452173,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2017,7601.0,30301.571428571428,-7592.0
477370,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,44131.0,Khammam,2018,9.0,26515.0,44122.0
477371,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2018,44131.0,28472.333333333332,15512.0
477372,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,7064.0,Khammam,2018,59643.0,31589.4,-52579.0
477373,2018-2019,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2018,7064.0,29359.81818181818,-7055.0
502810,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,54806.0,Khammam,2019,9.0,26913.916666666668,54797.0
502811,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2019,54806.0,29059.46153846154,4837.0
502812,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,22711.0,Khammam,2019,59643.0,31244.0,-36932.0
502813,2019-2020,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2019,22711.0,30675.133333333335,-22702.0
528690,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,59643.0,Khammam,2020,9.0,28758.5,59634.0
528691,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2020,59643.0,30575.235294117647,0.0
528692,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,27375.0,Khammam,2020,59643.0,32190.11111111111,-32268.0
528693,2020-2021,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2020,27375.0,31936.684210526317,-27366.0
547330,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,66602.0,Khammam,2021,9.0,30340.3,66593.0
547331,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2021,66602.0,32067.04761904762,-6959.0
547332,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,8484.0,Khammam,2021,59643.0,33320.5,-51159.0
547333,2021-2022,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2021,8484.0,32240.652173913044,-8475.0
569210,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Autumn,62976.0,Khammam,2022,9.0,30897.666666666668,62967.0
569211,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Kharif,59643.0,Khammam,2022,62976.0,32180.8,-3333.0
569212,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Summer,25261.0,Khammam,2022,59643.0,33237.03846153846,-34382.0
569213,2022-2023,Telangana,36,Bhadradri Kothagudem,690.0,Food Crop,Cereals & Millets,Cereals & Millets,Rice,101.0,Winter,9.0,Khammam,2022,25261.0,32941.62962962963,-25252.0
427190,2016-2017,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,Kharif,9.0,Khammam,2016,,,
452190,2017-2018,Telangana,36,Bhadradri Kothagudem,690.0,Non Food Crop,Fiber,Fiber,Sanhemp,1104.0,Kharif,9.0,Khammam,2017,9.0,9.0,0.0
