id,year,state_name,state_code,district_name,district_code,crop_name,crop_code,crop_type,season,area,area_unit,production,production_unit,yield,yield_unit,old_district_name,year_start,previous_year_yield,historical_avg_yield,previous_year_production,previous_year_area
428460,2021-2022,Telangana,36,Jogulamba Gadwal,695,Coriander,509.0,Spices,Rabi,6.0,Hectare,4.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,2021,1.0,1.0,1.0,1.0
450442,2022-2023,Telangana,36,Jogulamba Gadwal,695,Coriander,509.0,Spices,Rabi,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare,Mahabubnagar,2022,0.667,0.8335,4.0,6.0
450748,2022-2023,Telangana,36,Mahabubnagar,512,Coriander,509.0,Spices,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2022,0.5,0.7223333333333333,1.0,2.0
450445,2022-2023,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,All Seasons,95436.0,Hectare,201538.0,Tonnes,2.112,Tonnes/Hectare,Mahabubnagar,2022,,,,
450751,2022-2023,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,All Seasons,42577.0,Hectare,110200.0,Tonnes,2.588,Tonnes/Hectare,Mahabubnagar,2022,2.112,2.112,201538.0,95436.0
450968,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,All Seasons,141549.0,Hectare,328061.0,Tonnes,2.318,Tonnes/Hectare,Mahabubnagar,2022,2.588,2.35,110200.0,42577.0
451080,2022-2023,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,All Seasons,88067.0,Hectare,201000.0,Tonnes,2.282,Tonnes/Hectare,Mahabubnagar,2022,2.318,2.3393333333333337,328061.0,141549.0
451648,2022-2023,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,All Seasons,8968.0,Hectare,18727.0,Tonnes,2.088,Tonnes/Hectare,Mahabubnagar,2022,2.282,2.325,201000.0,88067.0
284845,2014-2015,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,237683.0,Hectare,464509.0,Tonnes,1.954,Tonnes/Hectare,Mahabubnagar,2014,,,,
303329,2015-2016,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,273989.0,Hectare,262561.0,Tonnes,0.958,Tonnes/Hectare,Mahabubnagar,2015,1.954,1.954,464509.0,237683.0
322333,2016-2017,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,38428.0,Hectare,67362.0,Tonnes,1.753,Tonnes/Hectare,Mahabubnagar,2016,0.958,1.456,262561.0,273989.0
322562,2016-2017,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,34499.0,Hectare,60475.0,Tonnes,1.753,Tonnes/Hectare,Mahabubnagar,2016,1.753,1.555,67362.0,38428.0
322712,2016-2017,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,67350.0,Hectare,118061.0,Tonnes,1.753,Tonnes/Hectare,Mahabubnagar,2016,1.753,1.6044999999999998,60475.0,34499.0
323153,2016-2017,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,1675.0,Hectare,2936.0,Tonnes,1.753,Tonnes/Hectare,Mahabubnagar,2016,1.753,1.6341999999999999,118061.0,67350.0
342953,2017-2018,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,59363.0,Hectare,130249.0,Tonnes,2.194,Tonnes/Hectare,Mahabubnagar,2017,1.753,1.654,2936.0,1675.0
343173,2017-2018,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,73982.0,Hectare,121418.0,Tonnes,1.641,Tonnes/Hectare,Mahabubnagar,2017,2.194,1.7311428571428569,130249.0,59363.0
343309,2017-2018,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,127009.0,Hectare,194249.0,Tonnes,1.529,Tonnes/Hectare,Mahabubnagar,2017,1.641,1.719875,121418.0,73982.0
343710,2017-2018,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,4380.0,Hectare,12058.0,Tonnes,2.753,Tonnes/Hectare,Mahabubnagar,2017,1.529,1.6986666666666668,194249.0,127009.0
363658,2018-2019,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,59265.0,Hectare,116787.0,Tonnes,1.971,Tonnes/Hectare,Mahabubnagar,2018,2.753,1.8041,12058.0,4380.0
363870,2018-2019,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,35870.0,Hectare,46209.0,Tonnes,1.288,Tonnes/Hectare,Mahabubnagar,2018,1.971,1.8192727272727274,116787.0,59265.0
364025,2018-2019,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,119059.0,Hectare,105752.0,Tonnes,0.888,Tonnes/Hectare,Mahabubnagar,2018,1.288,1.7750000000000001,46209.0,35870.0
364094,2018-2019,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Kharif,41972.0,Hectare,9192.0,Tonnes,0.219,Tonnes/Hectare,Mahabubnagar,2018,0.888,1.7067692307692306,105752.0,119059.0
364453,2018-2019,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,2736.0,Hectare,4056.0,Tonnes,1.482,Tonnes/Hectare,Mahabubnagar,2018,0.219,1.6005,9192.0,41972.0
385648,2019-2020,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,76386.0,Hectare,234280.0,Tonnes,3.067,Tonnes/Hectare,Mahabubnagar,2019,1.482,1.5926,4056.0,2736.0
385903,2019-2020,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,39210.0,Hectare,124818.0,Tonnes,3.183,Tonnes/Hectare,Mahabubnagar,2019,3.067,1.68475,234280.0,76386.0
386100,2019-2020,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,142192.0,Hectare,477438.0,Tonnes,3.358,Tonnes/Hectare,Mahabubnagar,2019,3.183,1.7728823529411764,124818.0,39210.0
386187,2019-2020,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Kharif,63734.0,Hectare,206590.0,Tonnes,3.241,Tonnes/Hectare,Mahabubnagar,2019,3.358,1.8609444444444445,477438.0,142192.0
386630,2019-2020,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,2988.0,Hectare,10119.0,Tonnes,3.387,Tonnes/Hectare,Mahabubnagar,2019,3.241,1.933578947368421,206590.0,63734.0
407140,2020-2021,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,89474.0,Hectare,227603.0,Tonnes,2.544,Tonnes/Hectare,Mahabubnagar,2020,3.387,2.00625,10119.0,2988.0
407449,2020-2021,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,52415.0,Hectare,104378.0,Tonnes,1.991,Tonnes/Hectare,Mahabubnagar,2020,2.544,2.0318571428571426,227603.0,89474.0
407667,2020-2021,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,184648.0,Hectare,437486.0,Tonnes,2.369,Tonnes/Hectare,Mahabubnagar,2020,1.991,2.03,104378.0,52415.0
407775,2020-2021,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Kharif,73177.0,Hectare,144659.0,Tonnes,1.977,Tonnes/Hectare,Mahabubnagar,2020,2.369,2.0447391304347824,437486.0,184648.0
408313,2020-2021,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,7048.0,Hectare,10652.0,Tonnes,1.511,Tonnes/Hectare,Mahabubnagar,2020,1.977,2.041916666666667,144659.0,73177.0
428461,2021-2022,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,77408.0,Hectare,202622.0,Tonnes,2.618,Tonnes/Hectare,Mahabubnagar,2021,1.511,2.02068,10652.0,7048.0
428798,2021-2022,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,32557.0,Hectare,86372.0,Tonnes,2.653,Tonnes/Hectare,Mahabubnagar,2021,2.618,2.043653846153846,202622.0,77408.0
429072,2021-2022,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,142692.0,Hectare,294615.0,Tonnes,2.065,Tonnes/Hectare,Mahabubnagar,2021,2.653,2.066222222222222,86372.0,32557.0
429190,2021-2022,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Kharif,67073.0,Hectare,188593.0,Tonnes,2.812,Tonnes/Hectare,Mahabubnagar,2021,2.065,2.0661785714285714,294615.0,142692.0
429809,2021-2022,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,5261.0,Hectare,9903.0,Tonnes,1.882,Tonnes/Hectare,Mahabubnagar,2021,2.812,2.0918965517241377,188593.0,67073.0
450443,2022-2023,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Kharif,95408.0,Hectare,201479.0,Tonnes,2.112,Tonnes/Hectare,Mahabubnagar,2022,1.882,2.0848999999999998,9903.0,5261.0
450749,2022-2023,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Kharif,42574.0,Hectare,110192.0,Tonnes,2.588,Tonnes/Hectare,Mahabubnagar,2022,2.112,2.0857741935483873,201479.0,95408.0
450966,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Kharif,141458.0,Hectare,327850.0,Tonnes,2.318,Tonnes/Hectare,Mahabubnagar,2022,2.588,2.10146875,110192.0,42574.0
451078,2022-2023,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Kharif,87985.0,Hectare,200813.0,Tonnes,2.282,Tonnes/Hectare,Mahabubnagar,2022,2.318,2.108030303030303,327850.0,141458.0
451646,2022-2023,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Kharif,8966.0,Hectare,18723.0,Tonnes,2.088,Tonnes/Hectare,Mahabubnagar,2022,2.282,2.1131470588235293,200813.0,87985.0
450444,2022-2023,Telangana,36,Jogulamba Gadwal,695,Cotton(Lint),1101.0,Fiber Crops,Rabi,28.0,Hectare,59.0,Tonnes,2.107,Tonnes/Hectare,Mahabubnagar,2022,,,,
450750,2022-2023,Telangana,36,Mahabubnagar,512,Cotton(Lint),1101.0,Fiber Crops,Rabi,3.0,Hectare,8.0,Tonnes,2.667,Tonnes/Hectare,Mahabubnagar,2022,2.107,2.107,59.0,28.0
450967,2022-2023,Telangana,36,Nagarkurnool,694,Cotton(Lint),1101.0,Fiber Crops,Rabi,91.0,Hectare,211.0,Tonnes,2.319,Tonnes/Hectare,Mahabubnagar,2022,2.667,2.387,8.0,3.0
451079,2022-2023,Telangana,36,Narayanpet,721,Cotton(Lint),1101.0,Fiber Crops,Rabi,82.0,Hectare,187.0,Tonnes,2.28,Tonnes/Hectare,Mahabubnagar,2022,2.319,2.364333333333333,211.0,91.0
451647,2022-2023,Telangana,36,Wanaparthy,693,Cotton(Lint),1101.0,Fiber Crops,Rabi,2.0,Hectare,4.0,Tonnes,2.0,Tonnes/Hectare,Mahabubnagar,2022,2.28,2.34325,187.0,82.0
284848,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,531.0,Hectare,303.0,Tonnes,0.571,Tonnes/Hectare,Mahabubnagar,2014,,,,
303332,2015-2016,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,936.0,Hectare,980.0,Tonnes,1.047,Tonnes/Hectare,Mahabubnagar,2015,0.571,0.571,303.0,531.0
323156,2016-2017,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,113.0,Hectare,75.0,Tonnes,0.664,Tonnes/Hectare,Mahabubnagar,2016,1.047,0.8089999999999999,980.0,936.0
343176,2017-2018,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,95.0,Hectare,101.0,Tonnes,1.063,Tonnes/Hectare,Mahabubnagar,2017,0.664,0.7606666666666667,75.0,113.0
343713,2017-2018,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,106.0,Hectare,78.0,Tonnes,0.736,Tonnes/Hectare,Mahabubnagar,2017,1.063,0.8362499999999999,101.0,95.0
364456,2018-2019,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,109.0,Hectare,117.0,Tonnes,1.073,Tonnes/Hectare,Mahabubnagar,2018,0.736,0.8161999999999999,78.0,106.0
385906,2019-2020,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,40.0,Hectare,33.0,Tonnes,0.825,Tonnes/Hectare,Mahabubnagar,2019,1.073,0.859,117.0,109.0
386103,2019-2020,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,All Seasons,37.0,Hectare,36.0,Tonnes,0.973,Tonnes/Hectare,Mahabubnagar,2019,0.825,0.854142857142857,33.0,40.0
386190,2019-2020,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,All Seasons,41.0,Hectare,35.0,Tonnes,0.854,Tonnes/Hectare,Mahabubnagar,2019,0.973,0.869,36.0,37.0
386633,2019-2020,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,5.0,Hectare,4.0,Tonnes,0.8,Tonnes/Hectare,Mahabubnagar,2019,0.854,0.8673333333333333,35.0,41.0
407143,2020-2021,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,All Seasons,664.0,Hectare,1210.0,Tonnes,1.822,Tonnes/Hectare,Mahabubnagar,2020,0.8,0.8606,4.0,5.0
407452,2020-2021,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,71.0,Hectare,67.0,Tonnes,0.944,Tonnes/Hectare,Mahabubnagar,2020,1.822,0.948,1210.0,664.0
407670,2020-2021,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,All Seasons,35.0,Hectare,37.0,Tonnes,1.057,Tonnes/Hectare,Mahabubnagar,2020,0.944,0.9476666666666667,67.0,71.0
407778,2020-2021,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,All Seasons,191.0,Hectare,189.0,Tonnes,0.99,Tonnes/Hectare,Mahabubnagar,2020,1.057,0.956076923076923,37.0,35.0
408316,2020-2021,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,31.0,Hectare,29.0,Tonnes,0.935,Tonnes/Hectare,Mahabubnagar,2020,0.99,0.9585,189.0,191.0
428464,2021-2022,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,All Seasons,1317.0,Hectare,1687.0,Tonnes,1.281,Tonnes/Hectare,Mahabubnagar,2021,0.935,0.9569333333333333,29.0,31.0
428801,2021-2022,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,91.0,Hectare,63.0,Tonnes,0.692,Tonnes/Hectare,Mahabubnagar,2021,1.281,0.9771875,1687.0,1317.0
429193,2021-2022,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,All Seasons,431.0,Hectare,302.0,Tonnes,0.701,Tonnes/Hectare,Mahabubnagar,2021,0.692,0.9604117647058823,63.0,91.0
429812,2021-2022,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,31.0,Hectare,21.0,Tonnes,0.677,Tonnes/Hectare,Mahabubnagar,2021,0.701,0.946,302.0,431.0
450448,2022-2023,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,All Seasons,403.0,Hectare,503.0,Tonnes,1.248,Tonnes/Hectare,Mahabubnagar,2022,0.677,0.9318421052631578,21.0,31.0
450754,2022-2023,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,All Seasons,46.0,Hectare,38.0,Tonnes,0.826,Tonnes/Hectare,Mahabubnagar,2022,1.248,0.94765,503.0,403.0
450971,2022-2023,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,All Seasons,39.0,Hectare,35.0,Tonnes,0.897,Tonnes/Hectare,Mahabubnagar,2022,0.826,0.9418571428571428,38.0,46.0
451083,2022-2023,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,All Seasons,212.0,Hectare,192.0,Tonnes,0.906,Tonnes/Hectare,Mahabubnagar,2022,0.897,0.9398181818181818,35.0,39.0
451651,2022-2023,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,All Seasons,8.0,Hectare,7.0,Tonnes,0.875,Tonnes/Hectare,Mahabubnagar,2022,0.906,0.9383478260869565,192.0,212.0
284846,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,480.0,Hectare,253.0,Tonnes,0.527,Tonnes/Hectare,Mahabubnagar,2014,,,,
303330,2015-2016,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,625.0,Hectare,147.0,Tonnes,0.235,Tonnes/Hectare,Mahabubnagar,2015,0.527,0.527,253.0,480.0
322713,2016-2017,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Kharif,21.0,Hectare,11.0,Tonnes,0.524,Tonnes/Hectare,Mahabubnagar,2016,0.235,0.381,147.0,625.0
323154,2016-2017,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,84.0,Hectare,42.0,Tonnes,0.5,Tonnes/Hectare,Mahabubnagar,2016,0.524,0.4286666666666667,11.0,21.0
343174,2017-2018,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,78.0,Hectare,79.0,Tonnes,1.013,Tonnes/Hectare,Mahabubnagar,2017,0.5,0.4465,42.0,84.0
343711,2017-2018,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,87.0,Hectare,53.0,Tonnes,0.609,Tonnes/Hectare,Mahabubnagar,2017,1.013,0.5598,79.0,78.0
364095,2018-2019,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Kharif,55.0,Hectare,24.0,Tonnes,0.436,Tonnes/Hectare,Mahabubnagar,2018,0.609,0.568,53.0,87.0
364454,2018-2019,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,47.0,Hectare,47.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2018,0.436,0.5491428571428572,24.0,55.0
385904,2019-2020,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,24.0,Hectare,17.0,Tonnes,0.708,Tonnes/Hectare,Mahabubnagar,2019,1.0,0.6054999999999999,47.0,47.0
386101,2019-2020,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2019,0.708,0.6168888888888888,17.0,24.0
386188,2019-2020,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Kharif,16.0,Hectare,11.0,Tonnes,0.688,Tonnes/Hectare,Mahabubnagar,2019,1.0,0.6552,1.0,1.0
386631,2019-2020,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,4.0,Hectare,3.0,Tonnes,0.75,Tonnes/Hectare,Mahabubnagar,2019,0.688,0.6581818181818182,11.0,16.0
407141,2020-2021,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Kharif,33.0,Hectare,23.0,Tonnes,0.697,Tonnes/Hectare,Mahabubnagar,2020,0.75,0.6658333333333334,3.0,4.0
407450,2020-2021,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,26.0,Hectare,18.0,Tonnes,0.692,Tonnes/Hectare,Mahabubnagar,2020,0.697,0.6682307692307692,23.0,33.0
407668,2020-2021,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Kharif,3.0,Hectare,2.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,2020,0.692,0.6699285714285714,18.0,26.0
407776,2020-2021,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Kharif,47.0,Hectare,32.0,Tonnes,0.681,Tonnes/Hectare,Mahabubnagar,2020,0.667,0.6697333333333333,2.0,3.0
408314,2020-2021,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,12.0,Hectare,8.0,Tonnes,0.667,Tonnes/Hectare,Mahabubnagar,2020,0.681,0.6704375,32.0,47.0
428462,2021-2022,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Kharif,12.0,Hectare,10.0,Tonnes,0.833,Tonnes/Hectare,Mahabubnagar,2021,0.667,0.670235294117647,8.0,12.0
428799,2021-2022,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,14.0,Hectare,12.0,Tonnes,0.857,Tonnes/Hectare,Mahabubnagar,2021,0.833,0.6792777777777778,10.0,12.0
429191,2021-2022,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Kharif,100.0,Hectare,85.0,Tonnes,0.85,Tonnes/Hectare,Mahabubnagar,2021,0.857,0.6886315789473684,12.0,14.0
429810,2021-2022,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2021,0.85,0.6967,85.0,100.0
450446,2022-2023,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2022,1.0,0.7111428571428571,2.0,2.0
450752,2022-2023,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Kharif,20.0,Hectare,15.0,Tonnes,0.75,Tonnes/Hectare,Mahabubnagar,2022,1.0,0.7242727272727273,1.0,1.0
450969,2022-2023,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2022,0.75,0.7253913043478262,15.0,20.0
451081,2022-2023,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Kharif,59.0,Hectare,54.0,Tonnes,0.915,Tonnes/Hectare,Mahabubnagar,2022,1.0,0.7368333333333333,1.0,1.0
451649,2022-2023,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Kharif,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2022,0.915,0.74396,54.0,59.0
284847,2014-2015,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,51.0,Hectare,50.0,Tonnes,0.98,Tonnes/Hectare,Mahabubnagar,2014,,,,
303331,2015-2016,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,311.0,Hectare,833.0,Tonnes,2.678,Tonnes/Hectare,Mahabubnagar,2015,0.98,0.98,50.0,51.0
322334,2016-2017,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,101.0,Hectare,114.0,Tonnes,1.129,Tonnes/Hectare,Mahabubnagar,2016,2.678,1.829,833.0,311.0
322563,2016-2017,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,21.0,Hectare,24.0,Tonnes,1.143,Tonnes/Hectare,Mahabubnagar,2016,1.129,1.5956666666666666,114.0,101.0
323155,2016-2017,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Rabi,29.0,Hectare,33.0,Tonnes,1.138,Tonnes/Hectare,Mahabubnagar,2016,1.143,1.4825,24.0,21.0
342954,2017-2018,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,172.0,Hectare,224.0,Tonnes,1.302,Tonnes/Hectare,Mahabubnagar,2017,1.138,1.4136,33.0,29.0
343175,2017-2018,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,17.0,Hectare,22.0,Tonnes,1.294,Tonnes/Hectare,Mahabubnagar,2017,1.302,1.3949999999999998,224.0,172.0
343310,2017-2018,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Rabi,4.0,Hectare,5.0,Tonnes,1.25,Tonnes/Hectare,Mahabubnagar,2017,1.294,1.3805714285714286,22.0,17.0
343712,2017-2018,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Rabi,19.0,Hectare,25.0,Tonnes,1.316,Tonnes/Hectare,Mahabubnagar,2017,1.25,1.36425,5.0,4.0
363659,2018-2019,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,436.0,Hectare,490.0,Tonnes,1.124,Tonnes/Hectare,Mahabubnagar,2018,1.316,1.358888888888889,25.0,19.0
363871,2018-2019,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,14.0,Hectare,16.0,Tonnes,1.143,Tonnes/Hectare,Mahabubnagar,2018,1.124,1.3354,490.0,436.0
364455,2018-2019,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Rabi,62.0,Hectare,70.0,Tonnes,1.129,Tonnes/Hectare,Mahabubnagar,2018,1.143,1.317909090909091,16.0,14.0
385649,2019-2020,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,273.0,Hectare,271.0,Tonnes,0.993,Tonnes/Hectare,Mahabubnagar,2019,1.129,1.3021666666666667,70.0,62.0
385905,2019-2020,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,16.0,Hectare,16.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2019,0.993,1.2783846153846155,271.0,273.0
386102,2019-2020,Telangana,36,Nagarkurnool,694,Cowpea(Lobia),288.0,Pulses,Rabi,36.0,Hectare,35.0,Tonnes,0.972,Tonnes/Hectare,Mahabubnagar,2019,1.0,1.2585,16.0,16.0
386189,2019-2020,Telangana,36,Narayanpet,721,Cowpea(Lobia),288.0,Pulses,Rabi,25.0,Hectare,24.0,Tonnes,0.96,Tonnes/Hectare,Mahabubnagar,2019,0.972,1.2394,35.0,36.0
386632,2019-2020,Telangana,36,Wanaparthy,693,Cowpea(Lobia),288.0,Pulses,Rabi,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare,Mahabubnagar,2019,0.96,1.2219375000000001,24.0,25.0
407142,2020-2021,Telangana,36,Jogulamba Gadwal,695,Cowpea(Lobia),288.0,Pulses,Rabi,631.0,Hectare,1187.0,Tonnes,1.881,Tonnes/Hectare,Mahabubnagar,2020,1.0,1.2088823529411765,1.0,1.0
407451,2020-2021,Telangana,36,Mahabubnagar,512,Cowpea(Lobia),288.0,Pulses,Rabi,45.0,Hectare,49.0,Tonnes,1.089,Tonnes/Hectare,Mahabubnagar,2020,1.881,1.2462222222222221,1187.0,631.0
